true,pred
9.556552977301180363e-04,1.249673403799533844e-02
6.608230178244411945e-04,-8.437505923211574554e-03
-3.960597328841686249e-03,-2.652555005624890327e-03
7.394655258394777775e-04,2.224314957857131958e-03
-9.752322512213140726e-05,-9.341176599264144897e-03
-1.526569365523755550e-03,-3.348790109157562256e-03
-1.065185526385903358e-03,-1.476603653281927109e-02
2.364606829360127449e-03,3.002080367878079414e-03
2.748029306530952454e-03,1.245547831058502197e-02
3.933167085051536560e-03,3.467990085482597351e-02
6.329060997813940048e-04,2.271005511283874512e-02
-1.023398595862090588e-03,9.060944430530071259e-03
-6.735878414474427700e-04,8.699283935129642487e-03
-6.494218250736594200e-04,-1.151240151375532150e-02
-1.735903671942651272e-03,4.057303071022033691e-03
-1.142157125286757946e-03,3.858696902170777321e-03
-6.014788523316383362e-04,2.329383045434951782e-02
-6.058740429580211639e-03,3.622023388743400574e-03
2.973590744659304619e-03,7.386467186734080315e-04
-2.796269487589597702e-03,-1.701252348721027374e-02
-6.472305394709110260e-04,3.763700136914849281e-03
6.529323873110115528e-04,1.876050233840942383e-02
1.209971844218671322e-03,1.111730188131332397e-02
-1.630762824788689613e-03,-2.236066386103630066e-02
-1.603211509063839912e-03,-1.276207808405160904e-02
2.144228434190154076e-03,6.764879915863275528e-03
1.058551017194986343e-03,1.028329040855169296e-02
-2.896357793360948563e-03,-5.905955098569393158e-03
1.341072143986821175e-03,-1.148605346679687500e-02
-2.286923991050571203e-04,2.865040674805641174e-03
-1.650435151532292366e-03,-8.884804323315620422e-03
-6.390289490809664130e-05,2.874215692281723022e-02
4.137661890126764774e-04,6.779300048947334290e-03
-9.402195573784410954e-04,1.128756813704967499e-02
-3.238901990698650479e-05,-6.786136887967586517e-03
5.229952512308955193e-04,6.425654049962759018e-03
-3.329371800646185875e-03,1.343534328043460846e-02
4.672672599554061890e-03,1.697055995464324951e-02
-2.852764446288347244e-04,2.260257862508296967e-02
-1.995379570871591568e-03,3.448243252933025360e-03
-3.894551889970898628e-03,-8.491901680827140808e-04
-9.949329250957816839e-05,5.115453619509935379e-03
-7.736883126199245453e-04,9.698266163468360901e-03
-2.719259122386574745e-03,-1.385475695133209229e-02
8.049215102801099420e-05,3.530412539839744568e-02
4.999117809347808361e-04,-1.378695946186780930e-02
1.436348538845777512e-03,2.595416968688368797e-03
-5.307380342856049538e-05,2.264096401631832123e-02
-2.037466219917405397e-05,1.720729842782020569e-02
3.588368126656860113e-04,3.251837939023971558e-02
-2.711982961045578122e-05,-6.467422470450401306e-03
4.932890078634954989e-05,6.616053171455860138e-03
-9.647441329434514046e-04,-2.156727574765682220e-02
-2.300609048688784242e-05,-9.953019209206104279e-03
-5.586044862866401672e-04,-7.017602678388357162e-03
-1.124345581047236919e-03,3.385065123438835144e-02
-1.058567781001329422e-03,-1.942406222224235535e-02
5.668814992532134056e-04,1.363188377581536770e-03
2.107204636558890343e-03,-2.383720688521862030e-02
1.109776421799324453e-04,7.554983720183372498e-03
-2.315561141585931182e-04,-4.497751127928495407e-03
-6.487978971563279629e-04,1.738967373967170715e-02
1.013313740259036422e-04,8.333472535014152527e-03
7.556560740340501070e-05,4.442141856998205185e-03
-7.306272163987159729e-04,-2.444805111736059189e-03
-9.458283893764019012e-04,-2.090325392782688141e-02
3.396870743017643690e-04,2.822984242811799049e-04
1.229653367772698402e-03,-2.293270226800814271e-04
